"WHSE","YEAR","MONTH","WEEK","DATE","DEPT_WORKED","CORE_PROCESS","SKU_CLASS","STD_TIME","ACTUAL_TIME","INDIRECT_TIME","ONSTD_TIME","WEIGHT","CUBE","CARTONS","PALLET","LINES","TRAILER_CHURN","EFF","WEIGHT_PH","CUBE_PH","CARTONS_PH","PALLET_PH","LINES_PH","TRAILER_PH","CUBE_PER_LINE","CUBE_PER_TRAILER"
5,22,7,30,2022-07-23,"INBOUND","RECEIVING","OFFSHORE",245.56,453.8,10.23,391.8,439074.11,35665.64,38759.02,22492.5,10085,24,62.67,967.55,78.59,85.41,49.56,22.22,0.05,3.54,1486.07
5,22,7,30,2022-07-23,"INBOUND","RECEIVING","DOMESTIC",45,54.33,0.6,48.13,143153.16,6475.41,10230.5,709.5,183,9,93.5,2634.88,119.19,188.3,13.06,3.37,0.17,35.38,719.49
5,22,7,30,2022-07-24,"INBOUND","RECEIVING","OFFSHORE",242.03,404.83,12.92,350.22,348714.37,33819.82,46232.42,25818,13178,13,69.11,861.38,83.54,114.2,63.77,32.55,0.03,2.57,2601.52
5,22,7,30,2022-07-24,"INBOUND","RECEIVING","DOMESTIC",56.08,76.38,2.97,66.03,109737.44,6270.81,7665.5,866,316,9,84.93,1436.73,82.1,100.36,11.34,4.14,0.12,19.84,696.76
5,22,7,30,2022-07-25,"INBOUND","RECEIVING","OFFSHORE",186.49,272.37,9.07,234.85,328151.12,27504.12,30688.56,16583.5,8557,20,79.41,1204.8,100.98,112.67,60.89,31.42,0.07,3.21,1375.21
5,22,7,30,2022-07-25,"INBOUND","RECEIVING","DOMESTIC",40.45,43.22,0.1,37.38,43712.69,4517.22,3257,818,165,21,108.21,1011.4,104.52,75.36,18.93,3.82,0.49,27.38,215.11
5,22,7,30,2022-07-26,"INBOUND","RECEIVING","OFFSHORE",228.16,326.4,13.1,284.32,406903.01,32521.22,38396.66,21526,9932.5,25,80.25,1246.64,99.64,117.64,65.95,30.43,0.08,3.27,1300.85
5,22,7,30,2022-07-26,"INBOUND","RECEIVING","DOMESTIC",55.28,77.68,2.92,63.37,127912.04,9329.33,8128.42,2569,384,9,87.23,1646.65,120.1,104.64,33.07,4.94,0.12,24.3,1036.59
5,22,7,30,2022-07-27,"INBOUND","RECEIVING","OFFSHORE",136.28,240.27,7.37,206.87,238687.01,19465.41,24470.16,11114,5346,18,65.88,993.41,81.01,101.84,46.26,22.25,0.07,3.64,1081.41
5,22,7,30,2022-07-27,"INBOUND","RECEIVING","DOMESTIC",56.14,50,3.13,43.8,159324.01,9358.66,8787,1046,197,9,128.17,3186.48,187.17,175.74,20.92,3.94,0.18,47.51,1039.85
5,22,7,30,2022-07-28,"INBOUND","RECEIVING","OFFSHORE",157.91,260.35,7.72,225.37,262527.05,22672.99,28222.93,16842,8815,9,70.07,1008.36,87.09,108.4,64.69,33.86,0.03,2.57,2519.22
5,22,7,30,2022-07-28,"INBOUND","RECEIVING","DOMESTIC",63.6,60.27,3.12,51.55,156130.15,12880.85,12756,2423,335,31,123.38,2590.51,213.72,211.65,40.2,5.56,0.51,38.45,415.51
5,22,7,31,2022-07-29,"INBOUND","RECEIVING","OFFSHORE",153.37,218.9,8.8,188.42,269469.16,22180.32,29588.78,18939.5,11177,17,81.4,1231.01,101.33,135.17,86.52,51.06,0.08,1.98,1304.72
5,22,7,31,2022-07-29,"INBOUND","RECEIVING","DOMESTIC",32.86,37.12,0.87,32.55,59437.46,3459.46,4443,689,129,18,100.95,1601.22,93.2,119.69,18.56,3.48,0.48,26.82,192.19
5,22,7,31,2022-07-30,"INBOUND","RECEIVING","OFFSHORE",206.83,293.8,7.22,252.32,322408.88,24028.95,42054.52,16666,9748,21,81.97,1097.38,81.79,143.14,56.73,33.18,0.07,2.47,1144.24
5,22,7,31,2022-07-30,"INBOUND","RECEIVING","DOMESTIC",30.1,31.2,1.12,27.85,113415.88,8523.1,8546,1211,303,26,108.08,3635.12,273.18,273.91,38.81,9.71,0.83,28.13,327.81
5,22,7,31,2022-07-31,"INBOUND","RECEIVING","OFFSHORE",60.92,63.87,0,57.22,123371.35,7655.29,13136.47,6554.5,4455.5,12,106.47,1931.6,119.86,205.68,102.62,69.76,0.19,1.72,637.94
5,22,7,31,2022-07-31,"INBOUND","RECEIVING","DOMESTIC",9.32,7.83,0,7.23,31350.64,4129.48,2022,325,101,4,128.91,4003.91,527.39,258.24,41.51,12.9,0.51,40.89,1032.37
5,22,8,31,2022-08-01,"INBOUND","RECEIVING","OFFSHORE",152.09,258.82,24.5,218.83,254910.02,20363.89,24664.38,12730,5395,43,69.5,984.89,78.68,95.3,49.18,20.84,0.17,3.77,473.58
5,22,8,31,2022-08-01,"INBOUND","RECEIVING","DOMESTIC",17.65,37.1,0.22,30.68,35737.29,2696.08,2501,505,93,14,57.53,963.27,72.67,67.41,13.61,2.51,0.38,28.99,192.58
5,22,8,31,2022-08-02,"INBOUND","RECEIVING","OFFSHORE",329.06,637.87,3.02,552.68,493360.9,44628.29,46178.02,35672.5,19505,10,59.54,773.45,69.96,72.39,55.92,30.58,0.02,2.29,4462.83
5,22,8,31,2022-08-02,"INBOUND","RECEIVING","DOMESTIC",86.3,105.37,0.98,89.15,127772.77,9619.41,7746,1858.5,299.5,4,96.8,1212.61,91.29,73.51,17.64,2.84,0.04,32.12,2404.85
5,22,8,31,2022-08-03,"INBOUND","RECEIVING","OFFSHORE",315.31,473.9,11.73,409.07,540936.75,43759.67,61101.3,34216.5,18773.5,23,77.08,1141.46,92.34,128.93,72.2,39.61,0.05,2.33,1902.59
5,22,8,31,2022-08-03,"INBOUND","RECEIVING","DOMESTIC",54.31,81.17,0.93,70.55,121077.36,9591.21,10876.5,2771.5,476.5,9,76.98,1491.65,118.16,134,34.14,5.87,0.11,20.13,1065.69
5,22,8,31,2022-08-04,"INBOUND","RECEIVING","OFFSHORE",363.22,618.43,37.05,529.87,692489.82,47929.07,78175.04,38906,22962,22,68.55,1119.75,77.5,126.41,62.91,37.13,0.04,2.09,2178.59
5,22,8,31,2022-08-04,"INBOUND","RECEIVING","DOMESTIC",79.85,96.8,1.8,84.9,221298.86,11639.79,17751,2505,571,33,94.05,2286.15,120.25,183.38,25.88,5.9,0.34,20.38,352.72
5,22,8,32,2022-08-05,"INBOUND","RECEIVING","OFFSHORE",430.95,630.83,54.7,542.93,709344.49,51633.67,72156.6,36500.33,16675.33,11,79.37,1124.46,81.85,114.38,57.86,26.43,0.02,3.1,4693.97
5,22,8,32,2022-08-05,"INBOUND","RECEIVING","DOMESTIC",58.65,76.98,2.3,67.93,131696.12,9325.8,8830.67,1874.33,280.33,4,86.34,1710.78,121.15,114.71,24.35,3.64,0.05,33.27,2331.45
5,22,8,32,2022-08-06,"INBOUND","RECEIVING","OFFSHORE",414.02,596.73,57.3,517.47,743753.94,51828.36,60940.98,20719.33,7210.83,7,80.01,1246.38,86.85,102.12,34.72,12.08,0.01,7.19,7404.05
5,22,8,32,2022-08-06,"INBOUND","RECEIVING","DOMESTIC",111.66,149.18,4.2,126.35,375756.23,16273.63,17874,2075.67,557.67,6,88.37,2518.81,109.09,119.81,13.91,3.74,0.04,29.18,2712.27
5,22,8,32,2022-08-07,"INBOUND","RECEIVING","OFFSHORE",229.44,427.62,11.63,371.58,369506.46,34994.17,30591.32,23703.17,9704.17,4,61.75,864.1,81.83,71.54,55.43,22.69,0.01,3.61,8748.54
5,22,8,32,2022-08-07,"INBOUND","RECEIVING","DOMESTIC",78.89,121.28,2.02,107.12,247306,20931.51,21694,4328.5,473,4,73.65,2039.13,172.59,178.88,35.69,3.9,0.03,44.25,5232.88
5,22,8,32,2022-08-08,"INBOUND","RECEIVING","OFFSHORE",155.52,263.93,0,230.53,264185.91,25609.42,22817.73,12479.33,4588,5,67.46,1000.97,97.03,86.45,47.28,17.38,0.02,5.58,5121.88
5,22,8,32,2022-08-08,"INBOUND","RECEIVING","DOMESTIC",54.77,64.73,0,56.4,150197.6,9382.59,9391,1566,227,2,97.11,2320.37,144.95,145.08,24.19,3.51,0.03,41.33,4691.3
5,22,8,32,2022-08-09,"INBOUND","RECEIVING","OFFSHORE",151.25,194.67,16.47,171.62,247805.02,18741.29,21283.79,7741.33,3026.5,7,88.13,1272.95,96.27,109.33,39.77,15.55,0.04,6.19,2677.33
5,22,8,32,2022-08-09,"INBOUND","RECEIVING","DOMESTIC",54.02,59.22,3.25,50.42,157929.64,13537.5,7493,1851,191,9,107.14,2666.83,228.6,126.53,31.26,3.23,0.15,70.88,1504.17
5,22,8,32,2022-08-10,"INBOUND","RECEIVING","OFFSHORE",170.7,274.43,27.52,236.88,332154.27,24823.64,26935.23,15082,6525,17,72.06,1210.34,90.46,98.15,54.96,23.78,0.06,3.8,1460.21
5,22,8,32,2022-08-10,"INBOUND","RECEIVING","DOMESTIC",43.81,59.43,4.47,49.73,159263.58,14764.27,7927,1651,264,30,88.1,2679.85,248.43,133.38,27.78,4.44,0.5,55.93,492.14
5,22,8,32,2022-08-11,"INBOUND","RECEIVING","OFFSHORE",186.04,322.13,32.8,278.58,319437.9,25778.08,30986.12,14475,5850,21,66.78,991.64,80.02,96.19,44.94,18.16,0.07,4.41,1227.53
5,22,8,32,2022-08-11,"INBOUND","RECEIVING","DOMESTIC",70.22,95.07,10.58,82.35,139566.33,10323.15,7384,2740,372,11,85.27,1468.04,108.58,77.67,28.82,3.91,0.12,27.75,938.47
5,22,8,33,2022-08-12,"INBOUND","RECEIVING","OFFSHORE",156.45,255.85,3.7,222.73,232666.03,20842.25,20114.92,11049.67,4512,8,70.24,909.38,81.46,78.62,43.19,17.64,0.03,4.62,2605.28
5,22,8,33,2022-08-12,"INBOUND","RECEIVING","DOMESTIC",62.43,92.42,0.13,79.18,129068.55,8121.72,5445,2134,370,26,78.85,1396.54,87.88,58.92,23.09,4,0.28,21.95,312.37
5,22,8,33,2022-08-13,"INBOUND","RECEIVING","OFFSHORE",149.15,257.28,14.73,223.87,250652.43,25516.96,18176.5,19404,8246.33,8,66.62,974.24,99.18,70.65,75.42,32.05,0.03,3.09,3189.62
5,22,8,33,2022-08-13,"INBOUND","RECEIVING","DOMESTIC",35.72,51.73,3,44.75,52519.15,4210.19,2543,516,90,23,79.82,1015.26,81.39,49.16,9.97,1.74,0.44,46.78,183.05
5,22,8,33,2022-08-14,"INBOUND","RECEIVING","OFFSHORE",171.73,254.38,22.77,220.15,270733.22,24868.07,26595.12,14282,5882,15,78.01,1064.29,97.76,104.55,56.14,23.12,0.06,4.23,1657.87
5,22,8,33,2022-08-14,"INBOUND","RECEIVING","DOMESTIC",31.23,46.28,2.48,40.03,36263.97,4666.67,3524,930,171,18,78.02,783.58,100.84,76.15,20.1,3.69,0.39,27.29,259.26
5,22,8,33,2022-08-15,"INBOUND","RECEIVING","OFFSHORE",169.45,260.75,25.47,227.57,343767.5,26929.14,33225,14803,4973.33,10,74.46,1318.38,103.28,127.42,56.77,19.07,0.04,5.41,2692.91
5,22,8,33,2022-08-15,"INBOUND","RECEIVING","DOMESTIC",46.46,61.7,7.75,52.85,128626.26,6993.48,6313.33,1427.67,305,4,87.91,2084.7,113.35,102.32,23.14,4.94,0.06,22.93,1748.37
5,22,8,33,2022-08-16,"INBOUND","RECEIVING","OFFSHORE",201.26,257.35,45.78,226.88,293964.22,25197.7,30228.28,11439.33,4668.67,9,88.71,1142.27,97.91,117.46,44.45,18.14,0.03,5.4,2799.74
5,22,8,33,2022-08-16,"INBOUND","RECEIVING","DOMESTIC",41.2,52.5,8.85,45.32,117644.37,11468.33,9699,1981,333,5,90.91,2240.85,218.44,184.74,37.73,6.34,0.1,34.44,2293.67
5,22,8,33,2022-08-17,"INBOUND","RECEIVING","OFFSHORE",188.31,249.27,5.07,214.02,385211.1,31414.02,38326.02,16269,5175,20,87.99,1545.36,126.02,153.75,65.27,20.76,0.08,6.07,1570.7
5,22,8,33,2022-08-17,"INBOUND","RECEIVING","DOMESTIC",83.72,82.52,3.18,70.38,144459.71,8958.27,8862,1847,403.5,13,118.95,1750.6,108.56,107.39,22.38,4.89,0.16,22.2,689.1
5,22,8,33,2022-08-18,"INBOUND","RECEIVING","OFFSHORE",155.46,262.25,5.92,226.13,247160.9,21444.65,21786.19,16758,8310,17,68.75,942.46,81.77,83.07,63.9,31.69,0.06,2.58,1261.45
5,22,8,33,2022-08-18,"INBOUND","RECEIVING","DOMESTIC",103.1,92.35,0,81.42,121457.09,8391.52,8273,1749,331,12,126.63,1315.18,90.87,89.58,18.94,3.58,0.13,25.35,699.29
5,22,8,34,2022-08-19,"INBOUND","RECEIVING","OFFSHORE",213.54,309.17,3.38,268.62,328110.68,26553.31,33301.86,20314,8358,20,79.5,1061.26,85.89,107.71,65.7,27.03,0.06,3.18,1327.67
5,22,8,34,2022-08-19,"INBOUND","RECEIVING","DOMESTIC",99.26,123.7,2.87,107.57,207425.9,11926.64,12765,3033,501,12,92.27,1676.85,96.42,103.19,24.52,4.05,0.1,23.81,993.89
5,22,8,34,2022-08-20,"INBOUND","RECEIVING","OFFSHORE",226.78,420.32,12.83,363.43,388868.41,34398.12,34646.02,21316.5,7465.5,10,62.4,925.17,81.84,82.43,50.71,17.76,0.02,4.61,3439.81
5,22,8,34,2022-08-20,"INBOUND","RECEIVING","DOMESTIC",30.11,51.37,0.43,44.97,82298.95,6511.69,5206.82,1609,195,7,66.96,1602.08,126.76,101.36,31.32,3.8,0.14,33.39,930.24
5,22,8,34,2022-08-21,"INBOUND","RECEIVING","OFFSHORE",230.43,376.37,23.12,325.68,393902.86,32780.39,36905.29,19197.75,8507.5,6,70.75,1046.58,87.1,98.06,51.01,22.6,0.02,3.85,5463.4
5,22,8,34,2022-08-21,"INBOUND","RECEIVING","DOMESTIC",37.88,45.52,3.77,39.47,153259.11,9078.35,10461,1102,269,28,95.97,3366.85,199.44,229.81,24.21,5.91,0.62,33.75,324.23
5,22,8,34,2022-08-22,"INBOUND","RECEIVING","OFFSHORE",229.47,391.72,33.85,339.68,351307.87,28510.49,29044.14,20125,7986,5,67.55,896.83,72.78,74.15,51.38,20.39,0.01,3.57,5702.1
5,22,8,34,2022-08-22,"INBOUND","RECEIVING","DOMESTIC",38.96,58.88,3.5,51.62,44289.82,4150.83,4616,905,144,4,75.47,752.2,70.5,78.4,15.37,2.45,0.07,28.83,1037.71
5,22,8,34,2022-08-23,"INBOUND","RECEIVING","OFFSHORE",243.27,348.35,1.32,304.6,355431.75,26040.86,37958.56,21702,13225,6,79.87,1020.33,74.75,108.97,62.3,37.96,0.02,1.97,4340.14
5,22,8,34,2022-08-23,"INBOUND","RECEIVING","DOMESTIC",73.64,71.03,0.68,63.62,107228.34,7072.02,7660,1307,250,5,115.75,1509.62,99.56,107.84,18.4,3.52,0.07,28.29,1414.4
5,22,8,34,2022-08-24,"INBOUND","RECEIVING","OFFSHORE",171.88,328.63,25.2,286.63,288227.68,25897.95,36288.92,20254,8276,15,59.97,877.06,78.81,110.42,61.63,25.18,0.05,3.13,1726.53
5,22,8,34,2022-08-24,"INBOUND","RECEIVING","DOMESTIC",34.96,40.73,5.02,35,99077.13,4893.96,5079,990,142,7,99.89,2432.53,120.16,124.7,24.31,3.49,0.17,34.46,699.14
5,22,8,34,2022-08-25,"INBOUND","RECEIVING","OFFSHORE",191.09,311.03,38.72,269.83,302599.95,25692.38,31967.36,22111,10554,20,70.82,972.9,82.6,102.78,71.09,33.93,0.06,2.43,1284.62
5,22,8,34,2022-08-25,"INBOUND","RECEIVING","DOMESTIC",89.5,112.52,14.88,99.05,113451.52,10288.65,10786.07,2324.5,520,12,90.36,1008.28,91.44,95.86,20.66,4.62,0.11,19.79,857.39
5,22,8,35,2022-08-26,"INBOUND","RECEIVING","OFFSHORE",183.2,311.98,48.47,270.53,282788.79,24079.21,31799.88,17022,8457,11,67.72,906.43,77.18,101.93,54.56,27.11,0.04,2.85,2189.02
5,22,8,35,2022-08-26,"INBOUND","RECEIVING","DOMESTIC",75.64,96.87,10.08,84.55,136349.09,10801.96,7612,3285,532,6,89.46,1407.55,111.51,78.58,33.91,5.49,0.06,20.3,1800.33
5,22,8,35,2022-08-27,"INBOUND","RECEIVING","OFFSHORE",181.05,309.97,26.92,266.27,326892.67,27243.1,36063.17,15896,7568,62,67.99,1054.59,87.89,116.34,51.28,24.42,0.2,3.6,439.4
5,22,8,35,2022-08-27,"INBOUND","RECEIVING","DOMESTIC",60.55,68.22,4.38,59.67,94285.57,7094.58,7444.5,1832,280,34,101.47,1382.08,104,109.12,26.85,4.1,0.5,25.34,208.66
5,22,8,35,2022-08-28,"INBOUND","RECEIVING","OFFSHORE",212.42,288.35,18.92,246.77,367443.33,30222.88,31335,18122.67,6370,12,86.08,1274.3,104.81,108.67,62.85,22.09,0.04,4.74,2518.57
5,22,8,35,2022-08-28,"INBOUND","RECEIVING","DOMESTIC",39.04,36.88,2,32.92,73190.73,4957.87,4100,958,218,5,118.59,1984.56,134.43,111.17,25.98,5.91,0.14,22.74,991.57
5,22,8,35,2022-08-29,"INBOUND","RECEIVING","OFFSHORE",169.34,279.75,10.02,249.68,310296.94,27585.24,29768.15,11078,4037,9,67.82,1109.19,98.61,106.41,39.6,14.43,0.03,6.83,3065.03
5,22,8,35,2022-08-29,"INBOUND","RECEIVING","DOMESTIC",74.2,76.6,8.58,67.65,101042.3,7673.34,4730,2576,227,4,109.68,1319.09,100.17,61.75,33.63,2.96,0.05,33.8,1918.34
5,22,8,35,2022-08-30,"INBOUND","RECEIVING","OFFSHORE",174.36,326.23,11.88,287.03,288090.88,28028.85,32211.23,16911,7839,8,60.75,883.09,85.92,98.74,51.84,24.03,0.02,3.58,3503.61
5,22,8,35,2022-08-30,"INBOUND","RECEIVING","DOMESTIC",53.76,68.27,3.87,59.25,123208.55,5807.93,5998,1285.33,194.67,3,90.73,1804.72,85.07,87.86,18.83,2.85,0.04,29.83,1935.98
5,22,8,35,2022-08-31,"INBOUND","RECEIVING","OFFSHORE",146.6,223.05,17.65,195.53,260830.37,20862.64,21703.43,11463,4647,51,74.98,1169.38,93.53,97.3,51.39,20.83,0.23,4.49,409.07
5,22,8,35,2022-08-31,"INBOUND","RECEIVING","DOMESTIC",75.88,96.48,3.58,83.9,109573.83,10651.99,5612,5259,335,8,90.44,1135.72,110.41,58.17,54.51,3.47,0.08,31.8,1331.5
5,22,9,35,2022-09-01,"INBOUND","RECEIVING","OFFSHORE",145.74,259.83,35.93,224.98,237101.26,21102.06,21310.92,13696,6780,15,64.78,912.52,81.21,82.02,52.71,26.09,0.06,3.11,1406.8
5,22,9,35,2022-09-01,"INBOUND","RECEIVING","DOMESTIC",73.42,94.75,10.87,84.87,75182.17,9200.24,4849,2339,304,10,86.51,793.48,97.1,51.18,24.69,3.21,0.11,30.26,920.02
5,22,9,36,2022-09-02,"INBOUND","RECEIVING","OFFSHORE",177.04,292.03,12.2,251.03,297198.18,26468.21,26827.33,21522,10522.5,18,70.53,1017.7,90.64,91.86,73.7,36.03,0.06,2.52,1470.46
5,22,9,36,2022-09-02,"INBOUND","RECEIVING","DOMESTIC",58.8,72.47,3.7,63.42,77235.33,7782.49,4696,1767,213,10,92.72,1065.76,107.39,64.8,24.38,2.94,0.14,36.54,778.25
5,22,9,36,2022-09-03,"INBOUND","RECEIVING","OFFSHORE",157.47,242.38,6.47,211.22,225847.29,23953.79,21147.58,14446,6415.5,17,74.55,931.79,98.83,87.25,59.6,26.47,0.07,3.73,1409.05
5,22,9,36,2022-09-03,"INBOUND","RECEIVING","DOMESTIC",36.46,52.17,1.22,45.38,117204.72,8574.09,6175,1651,243,22,80.34,2246.59,164.35,118.36,31.65,4.66,0.42,35.28,389.73
5,22,9,36,2022-09-04,"INBOUND","RECEIVING","OFFSHORE",165.57,288.15,27.02,247.97,281890.58,25270.57,19592.2,17084.33,9129.83,8,66.77,978.28,87.7,67.99,59.29,31.68,0.03,2.77,3158.82
5,22,9,36,2022-09-04,"INBOUND","RECEIVING","DOMESTIC",20,18.88,5.25,16.28,54304.09,3868.07,2208,597,139,15,122.85,2876.28,204.88,116.95,31.62,7.36,0.79,27.83,257.87
5,22,9,36,2022-09-05,"INBOUND","RECEIVING","OFFSHORE",228.51,384.35,37.28,331.65,422365.26,35292.77,42883.13,31177.5,15494,20,68.9,1098.91,91.82,111.57,81.12,40.31,0.05,2.28,1764.64
5,22,9,36,2022-09-05,"INBOUND","RECEIVING","DOMESTIC",27.95,46.27,3.25,41.27,73243.67,5070.82,6248,912,203,24,67.72,1582.96,109.59,135.03,19.71,4.39,0.52,24.98,211.28
5,22,9,36,2022-09-06,"INBOUND","RECEIVING","OFFSHORE",173.9,292.75,28.93,254.92,277828.58,26911.91,39329.17,18485,8765,19,68.22,949.03,91.93,134.34,63.14,29.94,0.06,3.07,1416.42
5,22,9,36,2022-09-06,"INBOUND","RECEIVING","DOMESTIC",34.68,51.72,0,44.88,45450.55,3810.54,2927,438,150,8,77.27,878.78,73.68,56.59,8.47,2.9,0.15,25.4,476.32
5,22,9,36,2022-09-07,"INBOUND","RECEIVING","OFFSHORE",141.19,259.23,5.27,226.03,254215.8,22583.35,30186.07,15491.5,7201.5,16,62.47,980.66,87.12,116.45,59.76,27.78,0.06,3.14,1411.46
5,22,9,36,2022-09-07,"INBOUND","RECEIVING","DOMESTIC",87.4,58.58,0,50.28,153144,8360.77,9324,2050.5,431,10,173.83,2614.27,142.72,159.17,35,7.36,0.17,19.4,836.08
5,22,9,36,2022-09-08,"INBOUND","RECEIVING","OFFSHORE",185.15,320.18,11.82,278.92,248045.57,24100.03,23367.76,15276.75,6675.25,5,66.38,774.71,75.27,72.98,47.71,20.85,0.02,3.61,4820.01
5,22,9,36,2022-09-08,"INBOUND","RECEIVING","DOMESTIC",58.99,72.47,4.27,63.47,74864.78,5869.01,4302,1530,186,9,92.94,1033.05,80.99,59.36,21.11,2.57,0.12,31.55,652.11
5,22,9,37,2022-09-09,"INBOUND","RECEIVING","OFFSHORE",166.68,308.98,21.83,268.88,264332.96,25107.92,28912.43,15998,7064,6,61.99,855.5,81.26,93.57,51.78,22.86,0.02,3.55,4184.65
5,22,9,37,2022-09-09,"INBOUND","RECEIVING","DOMESTIC",62.61,76.67,2.92,64.52,77586.05,7085.02,5565,1718,274,10,97.04,1011.95,92.41,72.58,22.41,3.57,0.13,25.86,708.5
5,22,9,37,2022-09-10,"INBOUND","RECEIVING","OFFSHORE",153.51,219.22,6.98,189.45,280656.39,24015.89,25036.38,10805.33,3126,6,81.03,1280.25,109.55,114.21,49.29,14.26,0.03,7.68,4002.65
5,22,9,37,2022-09-10,"INBOUND","RECEIVING","DOMESTIC",60.46,74.43,3.52,63.32,116752.5,8013.62,5403,2138.5,258.5,8,95.48,1568.62,107.67,72.59,28.73,3.47,0.11,31,1001.7
5,22,9,37,2022-09-11,"INBOUND","RECEIVING","OFFSHORE",178.16,269.37,33.72,232.83,284725.59,28065.19,28692.02,18652.5,9307.5,8,76.52,1057.01,104.19,106.52,69.24,34.55,0.03,3.02,3508.15
5,22,9,37,2022-09-11,"INBOUND","RECEIVING","DOMESTIC",29.05,44.78,3.02,39,77295.34,6413.07,6504.5,2546.5,357.5,6,74.49,1726.11,143.21,145.25,56.87,7.98,0.13,17.94,1068.85
5,22,9,37,2022-09-12,"INBOUND","RECEIVING","OFFSHORE",168.81,287.28,26.95,247.6,273743.75,24400.38,33140.03,15566.5,7692,18,68.18,952.88,84.94,115.36,54.19,26.78,0.06,3.17,1355.58
5,22,9,37,2022-09-12,"INBOUND","RECEIVING","DOMESTIC",71.68,75.62,4.67,64.95,56269.33,6946.44,6373,1404,248,10,110.36,744.11,91.86,84.28,18.57,3.28,0.13,28.01,694.64
5,22,9,37,2022-09-13,"INBOUND","RECEIVING","OFFSHORE",157.73,228.88,9.52,198.05,272416.36,24595.07,28248.42,15782.5,6545,21,79.64,1190.21,107.46,123.42,68.96,28.6,0.09,3.76,1171.19
5,22,9,37,2022-09-13,"INBOUND","RECEIVING","DOMESTIC",33.81,38.67,4.4,35.82,52745.21,4899.2,4800.5,711,164,10,94.39,1363.98,126.69,124.14,18.39,4.24,0.26,29.87,489.92
5,22,9,37,2022-09-14,"INBOUND","RECEIVING","OFFSHORE",171.4,285.45,7.2,248.17,275983.12,27327.52,31112.32,22561.5,11648,20,69.07,966.84,95.73,108.99,79.04,40.81,0.07,2.35,1366.38
5,22,9,37,2022-09-14,"INBOUND","RECEIVING","DOMESTIC",32.51,39.28,2.28,33.57,90434.55,7485.69,6990,1991.5,466,7,96.84,2302.31,190.57,177.95,50.7,11.86,0.18,16.06,1069.38
5,22,9,37,2022-09-15,"INBOUND","RECEIVING","OFFSHORE",137.46,234.78,28.5,201.8,208352.27,22363.97,25709.26,15428.5,8291.5,15,68.12,887.44,95.26,109.5,65.71,35.32,0.06,2.7,1490.93
5,22,9,37,2022-09-15,"INBOUND","RECEIVING","DOMESTIC",39.42,56.42,5.08,49.02,54452.63,5125.02,3530,1135,179,7,80.42,965.13,90.84,62.57,20.12,3.17,0.12,28.63,732.15
5,22,9,38,2022-09-16,"INBOUND","RECEIVING","OFFSHORE",173.2,280.87,32.78,241.85,306593.68,27183.62,29570.04,20675,9913,19,71.61,1091.59,96.78,105.28,73.61,35.29,0.07,2.74,1430.72
5,22,9,38,2022-09-16,"INBOUND","RECEIVING","DOMESTIC",37.18,57.27,6.33,49.17,116981.95,9246.91,7520,5409,507,27,75.62,2042.64,161.46,131.31,94.45,8.85,0.47,18.24,342.48
5,22,9,38,2022-09-17,"INBOUND","RECEIVING","OFFSHORE",163.25,264.27,19.17,227.83,285254.93,24168.56,28349.07,16049.5,7575,19,71.65,1079.41,91.45,107.27,60.73,28.66,0.07,3.19,1272.03
5,22,9,38,2022-09-17,"INBOUND","RECEIVING","DOMESTIC",87.98,92.78,4.1,79.97,189585.13,12285.24,13118.5,2804,544,12,110.02,2043.38,132.41,141.39,30.22,5.86,0.13,22.58,1023.77
5,22,9,38,2022-09-18,"INBOUND","RECEIVING","OFFSHORE",215.41,308.83,8.63,266.92,395917.32,31038.51,37138.15,17676,8031.5,21,80.7,1281.99,100.5,120.25,57.24,26.01,0.07,3.86,1478.02
5,22,9,38,2022-09-18,"INBOUND","RECEIVING","DOMESTIC",60.64,45.8,2.12,38.38,111451.03,7227.87,8955,1416,288,31,158,2433.43,157.81,195.52,30.92,6.29,0.68,25.1,233.16
5,22,9,38,2022-09-19,"INBOUND","RECEIVING","OFFSHORE",193.71,255.73,9.4,220.33,332109.36,26614.21,31706.41,20084,9377.5,18,87.92,1298.67,104.07,123.98,78.54,36.67,0.07,2.84,1478.57
5,22,9,38,2022-09-19,"INBOUND","RECEIVING","DOMESTIC",40.52,30.5,2.83,27.67,26279.43,2716.87,2295,333,133,7,146.44,861.62,89.08,75.25,10.92,4.36,0.23,20.43,388.12
5,22,9,38,2022-09-20,"INBOUND","RECEIVING","OFFSHORE",172.67,223.98,22.07,193.2,294989.83,21868.87,34922.29,17687,9861,18,89.37,1317.04,97.64,155.92,78.97,44.03,0.08,2.22,1214.94
5,22,9,38,2022-09-20,"INBOUND","RECEIVING","DOMESTIC",55.39,37.77,1.65,32.12,83439.32,5708.47,6876.5,1129,259,7,172.45,2209.14,151.14,182.06,29.89,6.86,0.19,22.04,815.5
5,22,9,38,2022-09-21,"INBOUND","RECEIVING","OFFSHORE",157.87,267.2,16.53,232.33,248937.4,23630.23,33117.22,19241,10860,20,67.95,931.65,88.44,123.94,72.01,40.64,0.07,2.18,1181.51
5,22,9,38,2022-09-21,"INBOUND","RECEIVING","DOMESTIC",71.7,73.38,4.83,62.87,79112.19,7525.25,7237,1586,425,10,114.04,1078.12,102.55,98.62,21.61,5.79,0.14,17.71,752.52
