"WHSE","YEAR","MONTH","WEEK","DATE","DEPT_WORKED","CORE_PROCESS","SHIFT_TYPE","SKU_CLASS","STD_TIME","ACTUAL_TIME","INDIRECT_TIME","ONSTD_TIME","WEIGHT","CUBE","CARTONS","PALLET","LINES","TRAILER_CHURN","EFF","WEIGHT_PH","CUBE_PH","CARTONS_PH","PALLET_PH","LINES_PH","TRAILER_PH","CUBE_PER_LINE","CUBE_PER_TRAILER"
5,22,9,39,2022-09-23,"INBOUND","RECEIVING","AFTS","DOMESTIC",31.78,62.85,6.3,52.58,108716,6466.25,7085,1125,262,28,60.44,1729.77,102.88,112.73,17.9,4.17,0.45,24.68,230.94
5,22,9,39,2022-09-24,"INBOUND","RECEIVING","DAYS","OFFSHORE",89.08,177.7,6.98,152.5,155515.58,11925.65,17014.5,6868,2880,12,58.41,875.16,67.11,95.75,38.65,16.21,0.07,4.14,993.8
5,22,9,39,2022-09-24,"INBOUND","RECEIVING","DAYS","DOMESTIC",23.99,41.05,3.02,35.55,32967.82,3576.93,3183,1027,146,15,67.48,803.11,87.14,77.54,25.02,3.56,0.37,24.5,238.46
5,22,9,39,2022-09-24,"INBOUND","RECEIVING","AFTS","OFFSHORE",131.86,201.28,4,172.95,188809.94,15284.7,25826.92,12767,7906,17,76.24,938.05,75.94,128.31,63.43,39.28,0.08,1.93,899.1
5,22,9,39,2022-09-24,"INBOUND","RECEIVING","AFTS","DOMESTIC",42.2,49.15,0,43.13,65767.07,4001.55,4137.25,590,197,9,97.84,1338.09,81.42,84.18,12,4.01,0.18,20.31,444.62
5,22,9,39,2022-09-25,"INBOUND","RECEIVING","DAYS","OFFSHORE",97.74,186.95,2.17,161.58,153027.24,13710.17,18944.33,17334,11458,11,60.49,818.55,73.34,101.33,92.72,61.29,0.06,1.2,1246.38
5,22,9,39,2022-09-25,"INBOUND","RECEIVING","DAYS","DOMESTIC",11.23,14.93,0,13.32,36471.05,1878.99,3092,625,231,13,84.31,2442.8,125.85,207.1,41.86,15.47,0.87,8.13,144.54
5,22,9,39,2022-09-25,"INBOUND","RECEIVING","AFTS","OFFSHORE",113.05,191.12,13.25,165.98,163088.93,13488.54,21727.06,11733,7220,18,68.11,853.33,70.58,113.68,61.39,37.78,0.09,1.87,749.36
5,22,9,39,2022-09-25,"INBOUND","RECEIVING","AFTS","DOMESTIC",24.08,25.82,0.38,21.6,56685.16,3450.84,2957,806,111,6,111.48,2195.4,133.65,114.52,31.22,4.3,0.23,31.09,575.14
5,22,9,39,2022-09-26,"INBOUND","RECEIVING","DAYS","OFFSHORE",68.72,95.62,20.18,82.08,121783.38,11277.38,10750.43,7414,4229,11,83.72,1273.62,117.94,112.43,77.54,44.23,0.12,2.67,1025.22
5,22,9,39,2022-09-26,"INBOUND","RECEIVING","DAYS","DOMESTIC",18.71,18.38,0,16.22,24626.13,2741.43,2000.5,620,84,13,115.35,1339.83,149.15,108.84,33.73,4.57,0.71,32.64,210.88
5,22,9,39,2022-09-26,"INBOUND","RECEIVING","AFTS","OFFSHORE",72.76,111.25,7,97.82,140134.51,13519.03,11653.67,6833,2060,40,74.38,1259.64,121.52,104.75,61.42,18.52,0.36,6.56,337.98
5,22,9,39,2022-09-26,"INBOUND","RECEIVING","AFTS","DOMESTIC",24.73,29.45,0,25.68,45835.75,4194.68,3429,1239.5,186,5,96.3,1556.39,142.43,116.43,42.09,6.32,0.17,22.55,838.94
5,22,9,39,2022-09-27,"INBOUND","RECEIVING","DAYS","OFFSHORE",76.57,131.9,18.15,112.93,161536.52,13948.67,12076.15,9665.5,4604,10,67.8,1224.69,105.75,91.56,73.28,34.91,0.08,3.03,1394.87
5,22,9,39,2022-09-27,"INBOUND","RECEIVING","DAYS","DOMESTIC",27.8,35.42,6.42,31.48,46183.71,3913.64,2750.5,947,150,4,88.31,1303.89,110.49,77.65,26.74,4.23,0.11,26.09,978.41
5,22,9,39,2022-09-27,"INBOUND","RECEIVING","AFTS","OFFSHORE",77.72,124.02,11.82,106.65,140002.95,13585.14,14446,10602,5079,33,72.87,1128.87,109.54,116.48,85.49,40.95,0.27,2.67,411.67
5,22,9,39,2022-09-27,"INBOUND","RECEIVING","AFTS","DOMESTIC",18.23,25.72,2.43,21.75,43821.98,2822.81,2443,653,190,13,83.82,1703.81,109.75,94.98,25.39,7.39,0.51,14.86,217.14
5,22,9,39,2022-09-28,"INBOUND","RECEIVING","DAYS","OFFSHORE",77.88,103.8,6.62,88.6,120851.41,11079.67,15008.33,8286,4211,9,87.9,1164.27,106.74,144.59,79.83,40.57,0.09,2.63,1231.07
5,22,9,39,2022-09-28,"INBOUND","RECEIVING","DAYS","DOMESTIC",28.71,27.57,1.72,23.6,37537.77,4611.18,3658,1301,196,4,121.65,1361.54,167.25,132.68,47.19,7.11,0.15,23.53,1152.8
5,22,9,39,2022-09-28,"INBOUND","RECEIVING","AFTS","OFFSHORE",83.87,123.2,5.55,107.18,158278.48,14131.38,13307.8,5697,1909,16,78.25,1284.73,114.7,108.02,46.24,15.5,0.13,7.4,883.21
5,22,9,39,2022-09-28,"INBOUND","RECEIVING","AFTS","DOMESTIC",21.47,30.55,0.45,26.43,32003.3,2522.92,1893,405,92,4,81.23,1047.57,82.58,61.96,13.26,3.01,0.13,27.42,630.73
5,22,9,39,2022-09-29,"INBOUND","RECEIVING","DAYS","OFFSHORE",77.89,117.42,4.32,102.25,130251.04,12580.27,10662.71,7793,3101,10,76.18,1109.27,107.14,90.81,66.37,26.41,0.09,4.06,1258.03
5,22,9,39,2022-09-29,"INBOUND","RECEIVING","DAYS","DOMESTIC",21.46,24.08,1.67,21.52,25585.84,3247.34,2395.8,1039,173,4,99.72,1062.53,134.86,99.49,43.15,7.18,0.17,18.77,811.84
5,22,9,39,2022-09-29,"INBOUND","RECEIVING","AFTS","OFFSHORE",62.31,98.88,9.3,84.98,121809.89,9726.49,11532.17,5359,2745,37,73.32,1231.9,98.37,116.63,54.2,27.76,0.37,3.54,262.88
5,22,9,39,2022-09-29,"INBOUND","RECEIVING","AFTS","DOMESTIC",34.43,40.75,3.93,35.22,46896.71,4973.81,5078,1567,223,13,97.76,1150.84,122.06,124.61,38.45,5.47,0.32,22.3,382.6
5,22,9,40,2022-09-30,"INBOUND","RECEIVING","DAYS","OFFSHORE",80.64,152.4,0,132.53,122665.06,12295.27,12559.94,9548.5,3457.33,5,60.85,804.89,80.68,82.41,62.65,22.69,0.03,3.56,2459.05
5,22,9,40,2022-09-30,"INBOUND","RECEIVING","DAYS","DOMESTIC",37.9,51.08,0,43.03,95434.52,6726.51,7692,1966.67,172,3,88.08,1868.33,131.69,150.59,38.5,3.37,0.06,39.11,2242.17
5,22,9,40,2022-09-30,"INBOUND","RECEIVING","AFTS","OFFSHORE",95.36,146.9,17.07,126.05,102957.68,11258.29,11552,8693,5662,14,75.65,700.87,76.64,78.64,59.18,38.54,0.1,1.99,804.16
5,22,9,40,2022-09-30,"INBOUND","RECEIVING","AFTS","DOMESTIC",21.36,22.92,1.58,20.48,24029.74,1876.87,3190,225,78,5,104.3,1048.42,81.89,139.18,9.82,3.4,0.22,24.06,375.37
5,22,10,40,2022-10-01,"INBOUND","RECEIVING","DAYS","OFFSHORE",90.84,147.85,0,127.57,175095,13808.45,21691.7,8577.5,4403.5,11,71.21,1184.27,93.39,146.71,58.01,29.78,0.07,3.14,1255.31
5,22,10,40,2022-10-01,"INBOUND","RECEIVING","DAYS","DOMESTIC",35.47,42.6,2.32,36.35,82006.02,6289.53,6214,1498.5,188,7,97.58,1925.02,147.64,145.87,35.18,4.41,0.16,33.45,898.5
5,22,10,40,2022-10-01,"INBOUND","RECEIVING","AFTS","OFFSHORE",83.46,132.9,9.87,114.55,154413.74,12603.97,15734.25,7322,3382,44,72.86,1161.88,94.84,118.39,55.09,25.45,0.33,3.73,286.45
5,22,10,40,2022-10-01,"INBOUND","RECEIVING","AFTS","DOMESTIC",38.82,32.87,5.38,28.83,39840.96,2994.97,3002.65,485,151,9,134.65,1212.08,91.12,91.35,14.76,4.59,0.27,19.83,332.77
5,22,10,40,2022-10-02,"INBOUND","RECEIVING","DAYS","OFFSHORE",88.73,121.98,1.38,104.03,187837.22,13819.69,21600.78,9688,4453.5,12,85.29,1539.9,113.29,177.08,79.42,36.51,0.1,3.1,1151.64
5,22,10,40,2022-10-02,"INBOUND","RECEIVING","DAYS","DOMESTIC",9.64,17.7,1.45,15.45,40319.56,2077.05,2836.62,271,92,16,62.39,2277.94,117.35,160.26,15.31,5.2,0.9,22.58,129.82
5,22,10,40,2022-10-02,"INBOUND","RECEIVING","AFTS","OFFSHORE",87.02,121.23,6.27,105.02,153949.93,12267.84,15499.34,6278,3132,16,82.86,1269.9,101.19,127.85,51.79,25.84,0.13,3.92,766.74
5,22,10,40,2022-10-02,"INBOUND","RECEIVING","AFTS","DOMESTIC",14.39,18,0.38,15.22,33680.01,2361.2,2970,234,101,19,94.55,1871.11,131.18,165,13,5.61,1.06,23.38,124.27
5,22,10,40,2022-10-03,"INBOUND","RECEIVING","DAYS","OFFSHORE",75.22,108.8,23.03,92.63,121969.89,11942.82,11222.25,11328,5238,10,81.2,1121.05,109.77,103.15,104.12,48.14,0.09,2.28,1194.28
5,22,10,40,2022-10-03,"INBOUND","RECEIVING","DAYS","DOMESTIC",20.53,14.63,5.48,13.97,38692.37,3689.19,2583,628,92,4,146.96,2644.73,252.17,176.56,42.93,6.29,0.27,40.1,922.3
5,22,10,40,2022-10-03,"INBOUND","RECEIVING","AFTS","OFFSHORE",92.98,161.92,7.48,139.52,176724.84,16196.14,17060.42,7859,3046,48,66.64,1091.43,100.03,105.36,48.54,18.81,0.3,5.32,337.42
5,22,10,40,2022-10-03,"INBOUND","RECEIVING","AFTS","DOMESTIC",51.8,61.23,5.68,51.65,73114.44,5364.28,4216,953,175,7,100.29,1194.1,87.61,68.86,15.56,2.86,0.11,30.65,766.33
5,22,10,40,2022-10-04,"INBOUND","RECEIVING","DAYS","OFFSHORE",84.64,127.72,5.73,110.48,115321.62,12132.14,13645.86,8061.5,4172,10,76.61,902.93,94.99,106.84,63.12,32.67,0.08,2.91,1213.21
5,22,10,40,2022-10-04,"INBOUND","RECEIVING","DAYS","DOMESTIC",18.28,26.17,1.07,21.45,37150.08,2737.22,2452,338,109,6,85.22,1419.57,104.59,93.7,12.92,4.17,0.23,25.11,456.2
5,22,10,40,2022-10-04,"INBOUND","RECEIVING","AFTS","OFFSHORE",138.97,184.47,4,159.53,206362.7,18718.54,21669.03,14908,6976,16,87.11,1118.68,101.47,117.47,80.82,37.82,0.09,2.68,1169.91
5,22,10,40,2022-10-04,"INBOUND","RECEIVING","AFTS","DOMESTIC",26.63,30.78,0,27.72,45413.94,3542.08,3732,525,117,25,96.07,1475.44,115.08,121.25,17.06,3.8,0.81,30.27,141.68
5,22,10,40,2022-10-05,"INBOUND","RECEIVING","DAYS","OFFSHORE",139.01,162.03,14.18,141.15,187929.45,18244.53,21813.82,11602,2950,6,98.48,1159.84,112.6,134.63,71.6,18.21,0.04,6.18,3040.75
5,22,10,40,2022-10-05,"INBOUND","RECEIVING","DAYS","DOMESTIC",27.72,20.32,1.5,17.18,24642.92,2794.12,1641,480,117,5,161.35,1212.74,137.51,80.76,23.62,5.76,0.25,23.88,558.82
5,22,10,40,2022-10-05,"INBOUND","RECEIVING","AFTS","OFFSHORE",101.09,135.27,3,117.95,190508.56,14252.29,14454.98,6232,1876.5,14,85.71,1408.36,105.36,106.86,46.07,13.87,0.1,7.6,1018.02
5,22,10,40,2022-10-05,"INBOUND","RECEIVING","AFTS","DOMESTIC",36.7,42.17,0,36.45,45376.39,4079.15,3292.5,896.5,134.5,8,100.69,1076.03,96.73,78.08,21.26,3.19,0.19,30.33,509.89
5,22,10,40,2022-10-06,"INBOUND","RECEIVING","DAYS","OFFSHORE",123.3,182.37,24.57,158.48,164814.62,15717.99,17576.92,11235.5,3897,13,77.8,903.74,86.19,96.38,61.61,21.37,0.07,4.03,1209.08
5,22,10,40,2022-10-06,"INBOUND","RECEIVING","DAYS","DOMESTIC",61.15,38.02,1.65,33.3,64145.25,5231.9,3997,1212,269,8,183.63,1687.14,137.61,105.13,31.88,7.08,0.21,19.45,653.99
5,22,10,40,2022-10-06,"INBOUND","RECEIVING","AFTS","OFFSHORE",88.72,129.25,7.4,116.02,134085.03,11082.4,10986.4,5616.5,2573.5,14,76.47,1037.41,85.74,85,43.45,19.91,0.11,4.31,791.6
5,22,10,40,2022-10-06,"INBOUND","RECEIVING","AFTS","DOMESTIC",46.99,41.73,0,35.35,34308.79,3270.79,2213,716.5,122.5,7,132.93,822.16,78.38,53.03,17.17,2.94,0.17,26.7,467.26
5,22,10,41,2022-10-07,"INBOUND","RECEIVING","DAYS","OFFSHORE",97.86,165.55,20,144.82,189999.99,15761.79,18178.11,12390,5311,9,67.57,1147.69,95.21,109.8,74.84,32.08,0.05,2.97,1751.31
5,22,10,41,2022-10-07,"INBOUND","RECEIVING","DAYS","DOMESTIC",39.34,34.73,6.15,30.55,70696.63,4636.95,4882,1203.5,262,7,128.77,2035.61,133.51,140.57,34.65,7.54,0.2,17.7,662.42
5,22,10,41,2022-10-07,"INBOUND","RECEIVING","AFTS","OFFSHORE",92.11,136.03,11.98,116.95,155156.94,10739.78,13488.44,7013.5,4513,14,78.76,1140.61,78.95,99.16,51.56,33.18,0.1,2.38,767.13
5,22,10,41,2022-10-07,"INBOUND","RECEIVING","AFTS","DOMESTIC",74.04,44.45,1.73,40.27,48222.65,4139.14,3201,773.5,114,8,183.86,1084.87,93.12,72.01,17.4,2.56,0.18,36.31,517.39
5,22,10,41,2022-10-08,"INBOUND","RECEIVING","DAYS","OFFSHORE",88.3,146,27.03,126.18,147952.24,13292.42,13003.83,7198.5,2894.5,11,69.98,1013.37,91.04,89.07,49.3,19.83,0.08,4.59,1208.4
5,22,10,41,2022-10-08,"INBOUND","RECEIVING","DAYS","DOMESTIC",44.7,59.3,7.05,52.75,73935.63,5695.38,4514,1393,301,6,84.74,1246.81,96.04,76.12,23.49,5.08,0.1,18.92,949.23
5,22,10,41,2022-10-08,"INBOUND","RECEIVING","AFTS","OFFSHORE",95.59,146.7,4.67,128.57,166924.6,15772.35,15817.74,11085,5511,14,74.35,1137.86,107.51,107.82,75.56,37.57,0.1,2.86,1126.6
5,22,10,41,2022-10-08,"INBOUND","RECEIVING","AFTS","DOMESTIC",67.44,53.82,3.57,45.42,84387.65,5593.74,6626,1248,312,10,148.48,1567.96,103.93,123.11,23.19,5.8,0.19,17.93,559.37
5,22,10,41,2022-10-09,"INBOUND","RECEIVING","DAYS","OFFSHORE",92.41,145.05,11.77,125.35,147164.43,18499.8,17440,9358.5,3185,12,73.72,1014.58,127.54,120.23,64.52,21.96,0.08,5.81,1541.65
5,22,10,41,2022-10-09,"INBOUND","RECEIVING","DAYS","DOMESTIC",37.98,48.4,3.65,41.97,41933.37,4919.85,4489,1020,214,5,90.49,866.39,101.65,92.75,21.07,4.42,0.1,22.99,983.97
5,22,10,41,2022-10-09,"INBOUND","RECEIVING","AFTS","OFFSHORE",108.46,156.88,8,135.8,161737.75,14439.1,18279.06,6517,2990,16,79.87,1030.96,92.04,116.52,41.54,19.06,0.1,4.83,902.44
5,22,10,41,2022-10-09,"INBOUND","RECEIVING","AFTS","DOMESTIC",62.7,43,1.5,38.27,75999.45,5195.6,5718,770,181,11,163.84,1767.43,120.83,132.98,17.91,4.21,0.26,28.7,472.33
5,22,10,41,2022-10-10,"INBOUND","RECEIVING","DAYS","OFFSHORE",128.92,175.43,10.55,151.38,231854.61,19144.6,20490.12,13101,4700,13,85.16,1321.64,109.13,116.8,74.68,26.79,0.07,4.07,1472.66
5,22,10,41,2022-10-10,"INBOUND","RECEIVING","DAYS","DOMESTIC",17.38,32.63,0.2,28.68,88047.31,5099.1,3689,928,132,15,60.6,2698.35,156.27,113.06,28.44,4.05,0.46,38.63,339.94
5,22,10,41,2022-10-10,"INBOUND","RECEIVING","AFTS","OFFSHORE",83.05,141.57,2.67,122.62,168478.1,12439.85,17445.8,8463,4139,41,67.73,1190.07,87.87,123.23,59.78,29.24,0.29,3.01,303.41
5,22,10,41,2022-10-10,"INBOUND","RECEIVING","AFTS","DOMESTIC",24.19,23.87,1,20.15,39691.11,2706.36,3750,543,182,20,120.05,1662.8,113.38,157.1,22.75,7.62,0.84,14.87,135.32
5,22,10,41,2022-10-11,"INBOUND","RECEIVING","DAYS","OFFSHORE",121.15,185.9,32.48,159.63,180064.26,14843.29,16589.43,17781.67,10166.5,6,75.89,968.61,79.85,89.24,95.65,54.69,0.03,1.46,2473.88
5,22,10,41,2022-10-11,"INBOUND","RECEIVING","DAYS","DOMESTIC",16.05,25.9,1.98,22.68,33814.71,2600.43,3428.5,1012,287,3,70.77,1305.59,100.4,132.37,39.07,11.08,0.12,9.06,866.81
5,22,10,41,2022-10-11,"INBOUND","RECEIVING","AFTS","OFFSHORE",66.61,112.48,8.07,96.58,118111.87,10988.26,14629.62,5602,3054,15,68.97,1050.07,97.69,130.06,49.8,27.15,0.13,3.6,732.55
5,22,10,41,2022-10-11,"INBOUND","RECEIVING","AFTS","DOMESTIC",34.77,30.7,1.17,26.8,38202.67,3688.11,3649,673.5,161.5,7,129.74,1244.39,120.13,118.86,21.94,5.26,0.23,22.84,526.87
5,22,10,41,2022-10-12,"INBOUND","RECEIVING","DAYS","OFFSHORE",114.77,156.05,21.38,133.52,201225.58,16974.91,19853.24,11281,5772,14,85.96,1289.49,108.78,127.22,72.29,36.99,0.09,2.94,1212.49
5,22,10,41,2022-10-12,"INBOUND","RECEIVING","DAYS","DOMESTIC",50.07,37.67,2.68,33.57,78016.5,6485.02,5144,1810.5,234,6,149.15,2071.05,172.15,136.55,48.06,6.21,0.16,27.71,1080.84
5,22,10,41,2022-10-12,"INBOUND","RECEIVING","AFTS","OFFSHORE",92.09,104.92,1.5,91.15,121224.43,11898.62,13459.76,6878,4107,13,101.03,1155.4,113.41,128.29,65.55,39.14,0.12,2.9,915.28
5,22,10,41,2022-10-12,"INBOUND","RECEIVING","AFTS","DOMESTIC",57.4,39.85,0,34.28,59682.05,3961.87,2942,607,157,8,167.44,1497.67,99.42,73.83,15.23,3.94,0.2,25.23,495.23
5,22,10,41,2022-10-13,"INBOUND","RECEIVING","DAYS","OFFSHORE",95.68,160.53,24.75,138.55,193543.71,14908.18,15705.73,9589,3588,10,69.06,1205.65,92.87,97.84,59.73,22.35,0.06,4.16,1490.82
5,22,10,41,2022-10-13,"INBOUND","RECEIVING","DAYS","DOMESTIC",30.35,23.67,3.48,21.32,68812.06,3463.84,3891,1028,163,5,142.35,2907.14,146.34,164.39,43.43,6.89,0.21,21.25,692.77
5,22,10,41,2022-10-13,"INBOUND","RECEIVING","AFTS","OFFSHORE",84.03,126.67,14.78,110.13,137855.19,12928.95,17255.83,6738,3386,14,76.3,1088.3,102.07,136.23,53.19,26.73,0.11,3.82,923.5
5,22,10,41,2022-10-13,"INBOUND","RECEIVING","AFTS","DOMESTIC",46.97,48.18,2.5,42.57,114022.82,7322.7,6895,2840,382,8,110.34,2366.6,151.99,143.11,58.95,7.93,0.17,19.17,915.34
5,22,10,42,2022-10-14,"INBOUND","RECEIVING","DAYS","OFFSHORE",95.04,203.92,5.33,176.62,146863.24,12379.16,14846.09,9152.17,3990,5,53.81,720.2,60.71,72.8,44.88,19.57,0.02,3.1,2475.83
5,22,10,42,2022-10-14,"INBOUND","RECEIVING","DAYS","DOMESTIC",36,24.5,0.8,21.87,30367.65,1784.46,2362,217,61,3,164.61,1239.5,72.84,96.41,8.86,2.49,0.12,29.25,594.82
5,22,10,42,2022-10-14,"INBOUND","RECEIVING","AFTS","OFFSHORE",107.77,133.32,10.48,116.2,156613.57,14935.19,15534.92,8879,4274,46,92.75,1174.72,112.03,116.52,66.6,32.06,0.35,3.49,324.68
5,22,10,42,2022-10-14,"INBOUND","RECEIVING","AFTS","DOMESTIC",38.35,43.72,3.02,37.7,81116.05,4413.94,4072,993.5,109.5,6,101.72,1855.35,100.96,93.14,22.72,2.5,0.14,40.31,735.66
5,22,10,42,2022-10-15,"INBOUND","RECEIVING","DAYS","OFFSHORE",119.64,197.58,17.93,172.05,156621.73,24011.38,13549.45,16374.5,9314.25,4,69.54,792.7,121.53,68.58,82.88,47.14,0.02,2.58,6002.84
5,22,10,42,2022-10-15,"INBOUND","RECEIVING","DAYS","DOMESTIC",11,20.57,4.05,17.62,34945,2227.68,1643,1110,122,7,62.43,1698.83,108.3,79.87,53.96,5.93,0.34,18.26,318.24
5,22,10,42,2022-10-15,"INBOUND","RECEIVING","AFTS","OFFSHORE",109.07,132.2,5,114.7,170706.4,13765.25,16170.42,8530,4988,18,95.09,1291.27,104.12,122.32,64.52,37.73,0.14,2.76,764.74
5,22,10,42,2022-10-15,"INBOUND","RECEIVING","AFTS","DOMESTIC",42.75,37.5,0,32.82,81988.57,3855.31,4403.5,593,134,8,130.26,2186.36,102.81,117.43,15.81,3.57,0.21,28.77,481.91
5,22,10,42,2022-10-16,"INBOUND","RECEIVING","DAYS","OFFSHORE",101.6,182.65,12.42,158.1,149961.9,11730.34,13695.02,13267.83,8360.67,6,64.26,821.03,64.22,74.98,72.64,45.77,0.03,1.4,1955.06
5,22,10,42,2022-10-16,"INBOUND","RECEIVING","DAYS","DOMESTIC",22.95,32.83,0,28.68,48791.77,3433.39,2639,1238,94,4,80.02,1486.19,104.58,80.38,37.71,2.86,0.12,36.53,858.35
5,22,10,42,2022-10-16,"INBOUND","RECEIVING","AFTS","OFFSHORE",126.79,179.48,13.05,152.87,173603.95,16003.17,17471.79,9401,5187,60,82.94,967.26,89.16,97.35,52.38,28.9,0.33,3.09,266.72
5,22,10,42,2022-10-16,"INBOUND","RECEIVING","AFTS","DOMESTIC",32.75,40.4,1.17,36.8,63813.01,4719.07,6181,873,240,22,88.99,1579.53,116.81,153,21.61,5.94,0.54,19.66,214.5
5,22,10,42,2022-10-17,"INBOUND","RECEIVING","DAYS","OFFSHORE",97.03,146.63,25.43,126.25,154777.8,14932.96,13948.54,10784,4353,6,76.86,1055.57,101.84,95.13,73.55,29.69,0.04,3.43,2488.83
5,22,10,42,2022-10-17,"INBOUND","RECEIVING","DAYS","DOMESTIC",27.87,32.12,1.15,28.22,54383.33,7040.75,4016,1848,190,7,98.76,1693.13,219.2,125.03,57.53,5.92,0.22,37.06,1005.82
5,22,10,42,2022-10-17,"INBOUND","RECEIVING","AFTS","OFFSHORE",79.42,126.22,10.73,109.83,139298.12,11757.03,14732.24,5659,2850,14,72.31,1103.61,93.15,116.72,44.83,22.58,0.11,4.13,839.79
5,22,10,42,2022-10-17,"INBOUND","RECEIVING","AFTS","DOMESTIC",27.04,39.65,9.23,34.73,58915.88,4540.17,4857,744,145,8,77.86,1485.9,114.51,122.5,18.76,3.66,0.2,31.31,567.52
5,22,10,42,2022-10-18,"INBOUND","RECEIVING","DAYS","OFFSHORE",97.11,144.48,20.92,123.85,143920.73,13117.87,17542.87,9525,5156,11,78.41,996.13,90.79,121.42,65.93,35.69,0.08,2.54,1192.53
5,22,10,42,2022-10-18,"INBOUND","RECEIVING","DAYS","DOMESTIC",29.78,28.65,2.88,25.35,103482.6,5093,4389,2072,225,5,117.48,3611.96,177.77,153.19,72.32,7.85,0.17,22.64,1018.6
5,22,10,42,2022-10-18,"INBOUND","RECEIVING","AFTS","OFFSHORE",89.42,123.02,8,107.1,120628.47,11606.62,11755.21,7085,3693,15,83.49,980.56,94.35,95.56,57.59,30.02,0.12,3.14,773.77
5,22,10,42,2022-10-18,"INBOUND","RECEIVING","AFTS","DOMESTIC",35.03,25.27,0,21.27,36862.49,2601.51,2044.63,415,115,6,164.69,1458.75,102.95,80.91,16.42,4.55,0.24,22.62,433.59
5,22,10,42,2022-10-19,"INBOUND","RECEIVING","DAYS","OFFSHORE",73.66,128.83,22.4,112.02,124228.58,12971.01,10044.33,8127,2626,9,65.76,964.28,100.68,77.97,63.08,20.38,0.07,4.94,1441.22
5,22,10,42,2022-10-19,"INBOUND","RECEIVING","DAYS","DOMESTIC",30.52,33.37,4.32,27.82,52456.78,5724.51,3695,1285,255,16,109.71,1571.97,171.55,110.73,38.51,7.64,0.48,22.45,357.78
5,22,10,42,2022-10-19,"INBOUND","RECEIVING","AFTS","OFFSHORE",107.01,137.95,8.13,120.77,131647.52,14224.83,16996.64,8219.5,4313.5,13,88.61,954.31,103.12,123.21,59.58,31.27,0.09,3.3,1094.22
5,22,10,42,2022-10-19,"INBOUND","RECEIVING","AFTS","DOMESTIC",30.36,37.32,3.67,31.45,106032.6,5654.04,5927,1882,584,7,96.53,2841.17,151.5,158.82,50.43,15.65,0.19,9.68,807.72
5,22,10,42,2022-10-20,"INBOUND","RECEIVING","DAYS","OFFSHORE",123.19,202.47,0,176.43,126916.84,12467.68,13374.62,9432,5665,14,69.82,626.84,61.58,66.06,46.58,27.98,0.07,2.2,890.55
5,22,10,42,2022-10-20,"INBOUND","RECEIVING","DAYS","DOMESTIC",14.14,21.92,0,17.88,44910.69,1896.49,2647,343,88,4,79.08,2048.85,86.52,120.76,15.65,4.01,0.18,21.55,474.12
5,22,10,42,2022-10-20,"INBOUND","RECEIVING","AFTS","OFFSHORE",100.42,131.17,17.9,114.7,141938.25,11859.23,16178.28,8379,4410,17,87.55,1082.09,90.41,123.34,63.88,33.62,0.13,2.69,697.6
5,22,10,42,2022-10-20,"INBOUND","RECEIVING","AFTS","DOMESTIC",50.15,36.82,2.87,31.18,55872.72,3567.36,3235,576,142,7,160.84,1517.46,96.89,87.86,15.64,3.86,0.19,25.12,509.62
5,22,10,43,2022-10-21,"INBOUND","RECEIVING","DAYS","OFFSHORE",89.21,119.28,22.77,103.55,123745.54,13185.85,11986.97,7809,3242,12,86.15,1037.44,110.55,100.49,65.47,27.18,0.1,4.07,1098.82
5,22,10,43,2022-10-21,"INBOUND","RECEIVING","DAYS","DOMESTIC",35.2,18.1,2.28,15.68,85130.47,4581.54,4368,1190,144,5,224.49,4703.34,253.12,241.33,65.75,7.96,0.28,31.82,916.31
5,22,10,43,2022-10-21,"INBOUND","RECEIVING","AFTS","OFFSHORE",84.07,110.88,12.07,97.55,160310.16,10589.08,16358.04,7631,3881,43,86.18,1445.8,95.5,147.53,68.82,35,0.39,2.73,246.26
5,22,10,43,2022-10-21,"INBOUND","RECEIVING","AFTS","DOMESTIC",26.53,24.1,4.3,20.82,51435.7,3382.31,3517,634,146,21,127.43,2134.26,140.34,145.93,26.31,6.06,0.87,23.17,161.06
5,22,10,43,2022-10-22,"INBOUND","RECEIVING","DAYS","OFFSHORE",111.11,169.35,12.33,146.25,196826.24,16348.99,15611.35,12132,4262.5,11,75.97,1162.25,96.54,92.18,71.64,25.17,0.06,3.84,1486.27
5,22,10,43,2022-10-22,"INBOUND","RECEIVING","DAYS","DOMESTIC",44.93,25.87,1.22,22.35,50052.52,4942.21,4144,2512,166,11,201.03,1934.77,191.04,160.19,97.1,6.42,0.43,29.77,449.29
5,22,10,43,2022-10-22,"INBOUND","RECEIVING","AFTS","OFFSHORE",87.2,119.63,6.52,104.2,136571.68,11656.06,12785.95,5703,3433,48,83.69,1141.62,97.43,106.88,47.67,28.7,0.4,3.4,242.83
5,22,10,43,2022-10-22,"INBOUND","RECEIVING","AFTS","DOMESTIC",46.19,44.58,2.48,38.68,71048.78,4608.26,5198,943,237,26,119.42,1593.74,103.37,116.6,21.15,5.32,0.58,19.44,177.24
5,22,10,43,2022-10-23,"INBOUND","RECEIVING","DAYS","OFFSHORE",100.32,151.35,18.83,129.45,202017.7,15183.55,19110,12866.5,6823,13,77.5,1334.77,100.32,126.26,85.01,45.08,0.09,2.23,1167.97
